date,channel,campaign,impressions,clicks,conversions,cost,revenue,cpc,cpa,ctr,conversion_rate,roas,roi,profit_margin
2024-03-28,LinkedIn,Must-Haves,39160,11159,1622,25816.54636012368,76925.26324396746,2.313517910218091,15.91648974113667,0.2849591419816139,0.14535352630163992,2.979688381664655,1.9796883816646547,0.6643944359573155
2024-03-28,LinkedIn,New Arrivals,43349,11532,1546,25231.686540181632,61627.32204139193,2.187971430816999,16.32062518769834,0.2660268979676578,0.13406174124176207,2.442457500542027,1.442457500542027,0.5905762946630263
2024-03-28,LinkedIn,Trending Now,40424,10728,1344,23600.892816176103,48090.3547798115,2.199934080553328,17.560188107273888,0.26538689887195727,0.12527964205816555,2.037649810724545,1.0376498107245447,0.5092385380761666
2024-03-29,LinkedIn,Best Sellers,46644,10553,1352,24595.352826974067,94803.54166572899,2.330650320001333,18.191829014034074,0.2262456050081468,0.1281152278972804,3.8545306640918207,2.8545306640918207,0.7405650422460412
2024-03-29,LinkedIn,Exclusive Offers,31491,6806,1027,14397.494501764479,26971.706353862784,2.1154120631449427,14.018981988086152,0.21612524213267284,0.15089626799882458,1.8733611150577123,0.8733611150577122,0.46620008712565103
2024-03-29,LinkedIn,Flash Sale,41863,10432,1173,19895.599383679688,67951.78430143387,1.9071701863189885,16.961295297254637,0.24919379881996034,0.11244248466257668,3.415417801243754,2.4154178012437546,0.7072100521242698
2024-03-29,LinkedIn,Limited Edition,32829,7943,1182,16681.229934911713,78545.79423496158,2.1001170760306827,14.112715680974377,0.24195071430747206,0.14881027319652523,4.708633268736086,3.7086332687360857,0.7876241484679428
2024-03-29,LinkedIn,Must-Haves,53631,12466,1440,26986.892839814464,115176.8520831461,2.1648397914178137,18.740897805426712,0.23244019317185957,0.11551419862024707,4.2678811809421315,3.2678811809421315,0.7656916962764997
2024-03-29,LinkedIn,New Arrivals,31275,7345,1129,13955.54636562416,42665.74669987123,1.9000063125424318,12.360979951837166,0.2348521183053557,0.15371000680735195,3.057260932826474,2.057260932826474,0.6729098294284328
2024-03-29,LinkedIn,Trending Now,28732,6424,898,14630.564302712215,36314.85194006496,2.2774851031619265,16.29238786493565,0.22358346094946402,0.13978829389788294,2.482122438252974,1.4821224382529739,0.5971189879320201
2024-03-30,LinkedIn,Best Sellers,39345,12749,1199,21807.14229980023,54048.05312389075,1.7104982586712865,18.187775062385512,0.324031007751938,0.09404659188955997,2.4784564791135364,1.4784564791135366,0.5965230745719338
2024-03-30,LinkedIn,Exclusive Offers,25461,7310,799,12572.513896226936,26944.530230202865,1.7199061417547108,15.735311509670758,0.2871057696084207,0.10930232558139535,2.1431298825837075,1.1431298825837075,0.5333927224259394
2024-03-30,LinkedIn,Flash Sale,31397,9221,933,16880.61430875899,51127.93855882586,1.8306706765816063,18.092834200170408,0.2936904799821639,0.1011820843726277,3.0287960866623593,2.0287960866623593,0.669835812188344
2024-03-30,LinkedIn,Limited Edition,40346,12756,1264,22120.682770133764,35109.526913963855,1.7341394457615056,17.500540166245067,0.3161651712685272,0.09909062402006899,1.5871809780377564,0.5871809780377564,0.3699521265455768
2024-03-30,LinkedIn,Must-Haves,37691,11737,1155,19715.501750437197,45528.05624414857,1.6797735154159663,17.06969848522701,0.3114005996126396,0.09840674789128398,2.309251715754024,1.3092517157540242,0.5669592911080823
2024-03-30,LinkedIn,New Arrivals,45549,14798,1672,24844.39013477069,51054.55807303644,1.678901887739606,14.859085008834144,0.32488089749500537,0.11298824165427761,2.0549732875746303,1.0549732875746305,0.513375669627198
2024-03-30,LinkedIn,Trending Now,34332,10066,1270,17635.223740689016,97117.94719241413,1.7519594417533297,13.886002945424423,0.29319585226610745,0.1261672958474071,5.50704366558945,4.50704366558945,0.8184143688112623
2024-03-31,LinkedIn,Best Sellers,33018,7797,1200,14685.717929818367,82288.30729032653,1.8835087764291865,12.238098274848639,0.23614392149736507,0.15390534821085033,5.603288016532418,4.603288016532418,0.8215333573699024
2024-03-31,LinkedIn,Exclusive Offers,33087,8963,1343,13716.616420355751,100243.86727603759,1.5303599710315465,10.213415056110016,0.2708918910750446,0.14983822380899253,7.308206645428501,6.3082066454285,0.8631675254249235
2024-03-31,LinkedIn,Flash Sale,46342,11307,1849,19381.290819406728,46024.50463228572,1.7140966498104473,10.482039383129653,0.24399033274351561,0.16352701866100647,2.3746872724390893,1.3746872724390893,0.57889191911452
2024-03-31,LinkedIn,Limited Edition,36710,8565,1438,17263.513042294373,33113.88752296298,2.0155882127605804,12.005224646936282,0.23331517297739035,0.16789258610624636,1.9181430478163002,0.9181430478163002,0.4786624484871216
2024-03-31,LinkedIn,Must-Haves,38574,9561,1638,16272.328555823366,54042.25533230139,1.7019483898988983,9.934266517596683,0.24786125369419817,0.17132099152808283,3.3211138250377408,2.3211138250377403,0.6988961978776393
2024-03-31,LinkedIn,New Arrivals,32614,8310,1381,14217.229748796142,110242.77309300652,1.7108579721776345,10.294880339461363,0.25479855276874963,0.1661853188929001,7.7541669538217475,6.7541669538217475,0.8710370816162094
2024-03-31,LinkedIn,Trending Now,32831,8247,1218,13912.191299210554,74068.86259459527,1.6869396506863772,11.422160344179437,0.2511955164326399,0.1476900691160422,5.324025597520234,4.324025597520234,0.8121722028410666
2024-04-01,LinkedIn,Best Sellers,54537,12468,1486,27654.92718860588,40713.80297022998,2.2180724405362433,18.610314393409073,0.22861543539248583,0.1191851138915624,1.4722079249228504,0.47220792492285046,0.320748120512662
2024-04-01,LinkedIn,Exclusive Offers,39688,8712,1134,22672.724916544787,24003.77690590175,2.602470720448208,19.993584582490993,0.21951219512195122,0.13016528925619836,1.0587071908761025,0.05870719087610258,0.055451773051169266
2024-04-01,LinkedIn,Flash Sale,36206,8167,845,20251.042011733225,40186.12739418359,2.479618221101166,23.965730191400265,0.22557034745622273,0.10346516468715562,1.9843980063297584,0.9843980063297583,0.49606883457338824
2024-04-01,LinkedIn,Limited Edition,34895,8776,804,19326.753695376014,49858.13112312834,2.202228087440293,24.038250864895538,0.25149734919042843,0.09161349134001823,2.579746806369093,1.5797468063690931,0.6123650594193519
2024-04-01,LinkedIn,Must-Haves,44985,11026,1100,25400.04473066694,42011.29711136266,2.3036499846423855,23.090949755151765,0.24510392353006558,0.09976419372392527,1.6539851625001274,0.6539851625001273,0.3953996549228881
2024-04-01,LinkedIn,New Arrivals,25118,5706,707,14901.619249191925,44632.231856654565,2.6115701453192997,21.077254949352085,0.22716776813440562,0.12390466175955135,2.995126308778481,1.9951263087784807,0.6661242642525365
2024-04-01,LinkedIn,Trending Now,30832,6917,850,15190.112514816647,22240.041437510474,2.1960550115392,17.870720605666644,0.22434483653347173,0.12288564406534624,1.4641130153458197,0.4641130153458198,0.31699261633583486
2024-04-02,LinkedIn,Best Sellers,45319,11483,1509,32976.79015930883,87437.24831987488,2.8717922284515223,21.853406334863376,0.2533815838831395,0.13141165200731517,2.651478445824198,1.6514784458241978,0.6228519218872415
2024-04-02,LinkedIn,Exclusive Offers,37410,10133,1351,27220.61433190655,38819.27580088223,2.686333201609252,20.148493213846447,0.270863405506549,0.13332675416954506,1.4260984461096584,0.42609844610965847,0.2987861372908992
2024-04-02,LinkedIn,Flash Sale,60706,13610,1981,40083.90897649716,49485.87891230578,2.9451806742466684,20.234179190558887,0.22419530194708925,0.1455547391623806,1.2345572120054804,0.23455721200548038,0.1899929867360729
2024-04-02,LinkedIn,Limited Edition,48677,12046,1752,31304.30521852358,101855.21771682825,2.598730302052431,17.86775412016186,0.24746800336914765,0.14544247052963638,3.253712772278934,2.253712772278934,0.6926587962773403
2024-04-02,LinkedIn,Must-Haves,39072,8996,1601,26407.946281037173,119909.5810470919,2.935520929417205,16.494657264857697,0.23024160524160525,0.17796798577145398,4.540662866055423,3.5406628660554227,0.7797678379789683
2024-04-02,LinkedIn,New Arrivals,32587,7827,1416,21997.929857663858,111020.23019769287,2.8105186990754896,15.535261198915153,0.24018780495289532,0.18091222690686087,5.046848995157357,4.046848995157358,0.8018565641731034
2024-04-02,LinkedIn,Trending Now,29813,6664,1209,21079.99805577047,28037.190215512408,3.163265014371319,17.435895827767137,0.22352664944822728,0.18142256902761106,1.3300376091750856,0.3300376091750856,0.2481415614854539
2024-04-03,LinkedIn,Best Sellers,51712,11603,1705,24407.334878188944,60751.52309870023,2.1035365748676154,14.315152421225187,0.22437732054455445,0.14694475566663795,2.4890682822150088,1.489068282215009,0.5982432434074869
2024-04-03,LinkedIn,Exclusive Offers,34239,7580,1133,16936.21627406133,85490.9042832553,2.234329323754793,14.948116746744335,0.22138497035544263,0.14947229551451188,5.047816046975552,4.047816046975553,0.8018945241478918
2024-04-03,LinkedIn,Flash Sale,40474,9616,1384,18888.493897368528,38066.11954390034,1.9642776515566271,13.647755706191132,0.2375846222266146,0.14392678868552414,2.015307295051384,1.015307295051384,0.5037977570688528
2024-04-03,LinkedIn,Limited Edition,43630,10340,1564,21981.086803258637,50105.349713092386,2.125830445189423,14.05440332689171,0.23699289479715793,0.15125725338491297,2.2794755401113473,1.2794755401113471,0.5613025968459603
2024-04-03,LinkedIn,Must-Haves,44524,10578,1637,19788.215994158738,98289.92997569984,1.8706954050064981,12.088097736199595,0.2375797322792202,0.15475515220268482,4.967094052577248,3.9670940525772482,0.7986750423054431
2024-04-03,LinkedIn,New Arrivals,48788,11954,1913,23748.042425550568,43777.83185665942,1.9866189079429954,12.414031586801133,0.24501926703287694,0.1600301154425297,1.8434290739500598,0.8434290739500598,0.4575326959245459
2024-04-03,LinkedIn,Trending Now,30084,7300,1097,13495.700806049434,34264.81880746913,1.8487261378149908,12.30237083504962,0.24265390240659487,0.15027397260273972,2.5389432753362433,1.5389432753362433,0.6061353517763938
2024-04-04,LinkedIn,Best Sellers,47139,9760,1808,21444.96230697468,54949.11598181445,2.197229744567078,11.861151718459448,0.20704724325929696,0.18524590163934426,2.562332131679383,1.5623321316793828,0.6097305311686553
2024-04-04,LinkedIn,Exclusive Offers,26713,5711,1004,13865.49909479288,24584.886060815803,2.4278583601458377,13.81025806254271,0.21379103807135102,0.17580108562423394,1.773097808649999,0.7730978086499992,0.4360153201241731
2024-04-04,LinkedIn,Flash Sale,45092,10658,1957,23479.791792015858,75466.50280042103,2.203020434604603,11.997849663779181,0.23636121706732902,0.18361793957590541,3.214104429413335,2.214104429413335,0.6888713413140318
2024-04-04,LinkedIn,Limited Edition,36790,8635,1319,16822.953006013537,29937.844232358028,1.9482284894051576,12.754323734657723,0.234710519162816,0.1527504342790967,1.77958318148166,0.7795831814816602,0.4380706614863534
2024-04-04,LinkedIn,Must-Haves,45596,10935,1703,24425.90718862219,61915.65371604512,2.233736368415381,14.342869752567346,0.23982366874287217,0.1557384545038866,2.5348353794157537,1.534835379415754,0.605497063785465
2024-04-04,LinkedIn,New Arrivals,29939,7138,1330,16056.456996736953,66193.04445487866,2.249433594387357,12.072524057696958,0.23841811683756972,0.18632670215746708,4.122518714329733,3.1225187143297326,0.757429845855148
2024-04-04,LinkedIn,Trending Now,34678,8205,1560,16543.500786806355,70406.64437188716,2.0162706626211278,10.60480819667074,0.23660534056173943,0.19012797074954296,4.255849186892615,3.2558491868926147,0.7650292677005914
2024-04-05,LinkedIn,Best Sellers,47160,11499,1511,17572.60515415095,72370.06850752275,1.5281855077964128,11.629785012674356,0.2438295165394402,0.13140273067223238,4.118346020563018,3.1183460205630182,0.7571840746243828
2024-04-05,LinkedIn,Exclusive Offers,27035,5946,950,11620.78987390309,27818.292266168002,1.954387802540042,12.2324103935822,0.21993711855002773,0.15977127480659267,2.393838333540458,1.393838333540458,0.5822608461111022
2024-04-05,LinkedIn,Flash Sale,35954,8897,1425,15192.704141716504,101207.49995060459,1.7076210117698667,10.661546766116844,0.24745508149301887,0.16016634820726086,6.6615856536498015,5.6615856536498015,0.8498855900093227
2024-04-05,LinkedIn,Limited Edition,35746,9279,1173,15189.775698463496,89711.53391979059,1.637005679325735,12.94951039937212,0.25958149163542776,0.12641448431943098,5.906047311078152,4.906047311078152,0.8306820200840129
2024-04-05,LinkedIn,Must-Haves,44280,10790,1475,17153.2396630866,59077.270102067,1.5897349085344392,11.629315025821423,0.243676603432701,0.13670064874884152,3.44408818756261,2.44408818756261,0.7096473883534026
2024-04-05,LinkedIn,New Arrivals,41222,9475,1487,16450.92053741752,71011.84003812418,1.7362449116007939,11.063161087705126,0.22985299112124594,0.15693931398416885,4.316587626607774,3.316587626607774,0.7683355264617069
2024-04-05,LinkedIn,Trending Now,35602,7981,1350,13120.185149694296,36279.5255150799,1.6439274714564962,9.71865566644022,0.22417279928093928,0.16915173537150732,2.7651687153153643,1.7651687153153641,0.638358413914736
2024-04-06,LinkedIn,Best Sellers,49687,12127,1611,29990.770038256953,106955.4800384816,2.4730576431316034,18.61624459233827,0.24406786483385998,0.13284406695802753,3.5662798888473555,2.566279888847355,0.7195957605214193
2024-04-06,LinkedIn,Exclusive Offers,22714,5972,677,13730.62275345195,38788.061064646965,2.2991665695666357,20.281569798304208,0.26292154618297087,0.11336235766912257,2.824930941671633,1.8249309416716328,0.6460090456553755
2024-04-06,LinkedIn,Flash Sale,33793,8820,886,19496.230338643905,62798.35519314909,2.2104569544947736,22.004774648582284,0.2610007989820377,0.10045351473922902,3.221051152061693,2.221051152061693,0.6895423410584672
2024-04-06,LinkedIn,Limited Edition,39598,8996,1263,23585.3470100979,47080.80323076124,2.6217593386058136,18.674067308074346,0.22718319107025609,0.14039573143619385,1.9961887018496665,0.9961887018496665,0.4990453562464305
2024-04-06,LinkedIn,Must-Haves,37506,8942,1165,21056.54654069008,26039.338573295783,2.3547916059818923,18.074288876128826,0.23841518690342878,0.13028405278461194,1.2366386160701546,0.23663861607015466,0.1913563210747497
2024-04-06,LinkedIn,New Arrivals,39632,8858,1061,21111.2999544045,36871.70942100392,2.3833032235724207,19.897549438647033,0.22350625756964068,0.11977873109053963,1.7465390336283526,0.7465390336283525,0.42743907765831773
2024-04-06,LinkedIn,Trending Now,30578,7791,951,18004.678236552787,23008.269035864247,2.3109585722696426,18.932364076291048,0.2547910262280071,0.12206391990758568,1.277905038544552,0.27790503854455206,0.21746924079825775
2024-04-07,LinkedIn,Best Sellers,52848,12817,1833,30780.93133099785,74721.58030799156,2.401570674182558,16.79265211729288,0.24252573418104753,0.14301318561285792,2.4275282480729685,1.427528248072969,0.5880583466767795
2024-04-07,LinkedIn,Exclusive Offers,30837,8883,1399,17915.04403705514,101992.01670430931,2.016778569971309,12.805606888531194,0.28806304115186304,0.15749183834290217,5.693093273639235,4.693093273639235,0.8243485655451482
2024-04-07,LinkedIn,Flash Sale,46383,13427,1732,23026.570340819657,101072.16545217703,1.7149452849348072,13.294786570912041,0.2894810598710735,0.12899381842556043,4.389371233153398,3.3893712331533976,0.7721769367678698
2024-04-07,LinkedIn,Limited Edition,29644,7934,1039,16380.991553765367,55868.69286660077,2.064657367502567,15.766113141256369,0.2676426932937525,0.13095538190068062,3.410580652778536,2.4105806527785365,0.7067947948437112
2024-04-07,LinkedIn,Must-Haves,36142,10401,1488,19572.226765871706,69110.31385913702,1.8817639424931936,13.15337820287077,0.28778152841569365,0.14306316700317276,3.531039911086938,2.5310399110869386,0.7167973103730294
2024-04-07,LinkedIn,New Arrivals,24085,6414,1091,11923.600394438507,51029.48386438997,1.8589960078638146,10.929056273545836,0.2663068299771642,0.17009666354848768,4.279704298727716,3.279704298727716,0.7663389967626307
2024-04-07,LinkedIn,Trending Now,33370,9232,1303,17035.6030903825,48525.59924623999,1.84527763110729,13.074138979572142,0.27665567875337127,0.14113951473136915,2.848481441413439,1.8484814414134394,0.6489357503049793
2024-04-08,LinkedIn,Best Sellers,36228,8240,1561,15327.641150606034,72760.07200536609,1.8601506250735478,9.819116688408734,0.22744838246660043,0.18944174757281554,4.7469843070072955,3.746984307007296,0.7893399397752711
2024-04-08,LinkedIn,Exclusive Offers,37522,10017,1448,15865.243967211545,102402.80775789703,1.583831882520869,10.956660198350514,0.26696338148286336,0.14455425776180494,6.4545372242325,5.4545372242325,0.8450702249813257
2024-04-08,LinkedIn,Flash Sale,42630,10683,1955,18271.87763839494,85828.79875101984,1.7103695252639652,9.346228971046006,0.2505981703026038,0.18300102967331275,4.697316852137114,3.6973168521371136,0.787112508804886
2024-04-08,LinkedIn,Limited Edition,47003,11011,2208,22305.016555703274,174549.0700895412,2.0257030747164904,10.101909671967062,0.23426164287385912,0.20052674598129144,7.825552142211252,6.825552142211252,0.8722134896263778
2024-04-08,LinkedIn,Must-Haves,37550,9240,1718,16228.250418337118,81189.11916197387,1.7563041578286924,9.44601304909029,0.24607190412782956,0.18593073593073592,5.002949613732493,4.002949613732493,0.8001179149885658
2024-04-08,LinkedIn,New Arrivals,35157,9405,1326,14592.204475524455,51559.77880589105,1.551536892666077,11.004679091647402,0.2675142930284154,0.14098883572567783,3.5333783111641845,2.533378311164184,0.7169847347394516
2024-04-08,LinkedIn,Trending Now,30150,8003,1211,12879.688919369446,96793.99564624586,1.6093576058189987,10.635581271155612,0.26543946932006635,0.1513182556541297,7.515243283607554,6.515243283607553,0.8669371087185924
2024-04-09,LinkedIn,Best Sellers,48081,14603,2031,25633.66774654559,41486.15006012658,1.7553699751109766,12.621205192784634,0.30371664482851857,0.1390810107512155,1.6184242719505983,0.6184242719505982,0.38211505021810216
2024-04-09,LinkedIn,Exclusive Offers,40704,11307,1705,21631.385099284686,134522.51230113913,1.9130967630038636,12.687029383744683,0.27778596698113206,0.15079154506058193,6.218858001172914,5.218858001172914,0.839198772538078
2024-04-09,LinkedIn,Flash Sale,44582,12099,1563,22397.68348531395,61884.592187730384,1.851201213762621,14.329931852408158,0.27138755551567895,0.1291842301016613,2.7629907453736364,1.7629907453736364,0.6380733443735184
2024-04-09,LinkedIn,Limited Edition,37201,10304,1365,19765.398382215164,52791.9419844204,1.9182257746715028,14.480145334956164,0.27698180156447405,0.1324728260869565,2.6709272924102763,1.6709272924102763,0.6255981947387312
2024-04-09,LinkedIn,Must-Haves,37465,10001,1486,19195.932575563435,79335.96241099005,1.919401317424601,12.9178550306618,0.26694247964767115,0.14858514148585142,4.132956921925498,3.132956921925498,0.7580424817169129
2024-04-09,LinkedIn,New Arrivals,49721,14362,2074,25988.010491227677,156372.56995115173,1.8094980149859126,12.530381143311319,0.2888517930049677,0.14440885670519427,6.017104310617995,5.017104310617995,0.8338071024902519
2024-04-09,LinkedIn,Trending Now,35395,10337,1239,17756.76571459461,63595.091685092964,1.717787144683623,14.331530035992422,0.29204689927955924,0.11986069459224147,3.581456933501296,2.581456933501296,0.7207840220984083
2024-04-10,LinkedIn,Best Sellers,58947,16770,1437,29964.74885281216,42517.83561868979,1.7868067294461634,20.852295652618068,0.2844928495088809,0.08568872987477638,1.4189284825158657,0.4189284825158657,0.29524284534275774
2024-04-10,LinkedIn,Exclusive Offers,39525,10519,940,20895.825700241254,61924.92206139977,1.986484047936235,22.229601808767292,0.26613535736875393,0.08936210666413157,2.9635068242689644,1.9635068242689646,0.6625619378329999
2024-04-10,LinkedIn,Flash Sale,45653,13129,1349,27441.870847603466,61010.08131003736,2.0901722025747174,20.342380168720137,0.28758241517534444,0.10274963820549927,2.223247884550315,1.223247884550315,0.5502076008036931
2024-04-10,LinkedIn,Limited Edition,34144,10001,928,19099.743319171655,58568.1027984848,1.9097833535818074,20.58161995600394,0.29290651358950326,0.0927907209279072,3.0664340258277805,2.0664340258277805,0.6738883042722398
2024-04-10,LinkedIn,Must-Haves,41855,10767,1227,23219.436713858857,33911.48837895684,2.156537263291433,18.923746303063453,0.2572452514633855,0.11395932014488716,1.4604785118975896,0.4604785118975896,0.3152929044462921
2024-04-10,LinkedIn,New Arrivals,35237,8883,855,21377.125072847342,67935.11028188914,2.4065208907854716,25.00248546531853,0.25209297045718987,0.09625126646403243,3.177934827549777,2.177934827549777,0.6853302366899038
2024-04-10,LinkedIn,Trending Now,38015,10076,961,20187.90101243609,66721.25807346337,2.0035630222743244,21.00718107433516,0.26505326844666577,0.09537514886859864,3.3050121472441307,2.3050121472441307,0.6974292512559006
2024-04-11,LinkedIn,Best Sellers,44085,13267,1682,27278.04748763691,44177.17979296772,2.0560825723703107,16.21762633034299,0.30094136327549054,0.12678073415240823,1.6195139997827892,0.6195139997827892,0.38253080854248805
2024-04-11,LinkedIn,Exclusive Offers,37935,11265,1207,24544.330983365733,40836.19058165202,2.1788132253320667,20.334988387212704,0.2969553183076315,0.10714602751886373,1.663772812114034,0.6637728121140342,0.39895640034568586
2024-04-11,LinkedIn,Flash Sale,39879,11273,1483,26217.426513013677,48133.259308280045,2.3256831822064825,17.678642287939095,0.2826801073246571,0.13155326887252727,1.8359261647739489,0.8359261647739489,0.4553157860119465
2024-04-11,LinkedIn,Limited Edition,35889,10472,1475,22428.706852674026,41286.47094938037,2.141778729246947,15.205902950965442,0.2917885703140238,0.14085179526355998,1.8407869531032752,0.8407869531032751,0.456754081011842
2024-04-11,LinkedIn,Must-Haves,43344,12353,1720,31480.996948079446,108671.30139813352,2.548449522227754,18.30290520237177,0.2849990771502399,0.1392374322027038,3.4519650561690107,2.4519650561690107,0.7103099296405394
2024-04-11,LinkedIn,New Arrivals,36614,10933,1218,23156.088455156554,69330.7258542772,2.1179994928342225,19.011566876154806,0.2986016277926476,0.11140583554376658,2.994060330549401,1.9940603305494011,0.6660053941476514
2024-04-11,LinkedIn,Trending Now,28447,8391,1059,21332.232142816836,71730.16587683429,2.542275311979125,20.143750843075388,0.294969592575667,0.1262066499821237,3.362525093323994,2.362525093323994,0.7026044498566228
2024-04-12,LinkedIn,Best Sellers,38927,10306,1375,21140.06431493733,108467.81663960795,2.051238532402225,15.374592229045332,0.26475197163922215,0.13341742674170387,5.1309123294845325,4.1309123294845325,0.8051028870141573
2024-04-12,LinkedIn,Exclusive Offers,42679,10854,1292,23467.23985825164,66118.31082601144,2.162082168624621,18.16349834230003,0.2543171114599686,0.11903445734291505,2.817472835552182,1.8174728355521823,0.6450719994948895
2024-04-12,LinkedIn,Flash Sale,44827,12548,1548,25810.812501685836,46081.82883556956,2.056966249735881,16.673651486877155,0.27992058357686217,0.12336627350972267,1.7853691677687296,0.7853691677687296,0.4398917500912414
2024-04-12,LinkedIn,Limited Edition,29731,7117,959,17630.29468179659,62393.24042032903,2.4772087511306156,18.384040335554317,0.23937977195519827,0.1347477869888998,3.5389788739464754,2.5389788739464754,0.7174326166901203
2024-04-12,LinkedIn,Must-Haves,50840,12371,1443,28162.462623774736,108355.37879407195,2.2764903907343577,19.516606114882006,0.24333202202989773,0.11664376364077278,3.847510789152309,2.8475107891523095,0.7400916969955212
2024-04-12,LinkedIn,New Arrivals,35987,9349,1098,19686.373923943454,30661.894539237543,2.1057197479883896,17.929302298673456,0.2597882568705366,0.11744571611937106,1.5575186500925478,0.5575186500925479,0.3579531134727793
2024-04-12,LinkedIn,Trending Now,23979,6140,841,14871.331071297365,42130.48369787944,2.4220408910907762,17.682914472410662,0.25605738354393426,0.13697068403908794,2.8330001864590324,1.8330001864590326,0.6470173193846838
2024-04-13,LinkedIn,Best Sellers,41073,10070,1439,22946.693872575874,58220.4091109936,2.278718358746363,15.946277882262594,0.24517322815474887,0.14289970208540217,2.5372025022120575,1.5372025022120577,0.6058651214760544
2024-04-13,LinkedIn,Exclusive Offers,46286,12058,1573,23919.353942716018,62892.05698148637,1.9836916522405057,15.206200853602045,0.26051073758803955,0.13045281141151102,2.629337612215836,1.6293376122158358,0.6196760753149291
2024-04-13,LinkedIn,Flash Sale,28239,7659,1056,13525.340401531701,81781.84522579328,1.765940775758154,12.808087501450474,0.271220652289387,0.13787700744222484,6.04656465552111,5.046564655521109,0.8346168350177317
2024-04-13,LinkedIn,Limited Edition,39054,10225,1208,18937.25889756202,46497.90790843718,1.8520546599082661,15.676538822485115,0.2618169713729708,0.11814180929095354,2.455366331524533,1.4553663315245329,0.5927287968557011
2024-04-13,LinkedIn,Must-Haves,42014,10685,1503,21260.857887740585,70250.96957532594,1.9897854831764703,14.145614030432858,0.2543199885752368,0.1406644829199813,3.304239647631246,2.304239647631246,0.6973585131100031
2024-04-13,LinkedIn,New Arrivals,34239,8007,1024,18200.976187724045,41799.13528844522,2.273133032062451,17.774390808324263,0.23385612897572944,0.12788809791432496,2.296532606676193,1.296532606676193,0.5645609397868226
2024-04-13,LinkedIn,Trending Now,21875,5475,857,10762.877847235439,17240.886981549324,1.9658224378512217,12.558783952433417,0.2502857142857143,0.1565296803652968,1.6018844798073995,0.6018844798073993,0.37573525893687804
2024-04-14,LinkedIn,Best Sellers,44528,11757,2071,13017.76284526007,43966.27741158181,1.1072350808250464,6.285737733104813,0.26403611210923467,0.17615037849791612,3.3774065432134126,2.3774065432134126,0.7039148271891023
2024-04-14,LinkedIn,Exclusive Offers,26537,6904,1215,7297.613847983581,39771.44061221187,1.0570124345283287,6.006266541550272,0.26016505256811245,0.17598493626882966,5.449923967023988,4.449923967023988,0.816511201614788
2024-04-14,LinkedIn,Flash Sale,30145,9065,1462,8675.341730545333,58127.76884155795,0.957015083347527,5.933886272602827,0.30071321943937634,0.1612796469939327,6.700343415509931,5.700343415509931,0.8507539184207777
2024-04-14,LinkedIn,Limited Edition,29096,8584,1303,7400.7642842583655,97333.21441582535,0.8621580014280482,5.679788399277333,0.29502337091009073,0.15179403541472508,13.15177874572439,12.15177874572439,0.9239646576076186
2024-04-14,LinkedIn,Must-Haves,42326,10761,2230,11231.883096331436,177413.2883524083,1.0437583027907662,5.036718877278671,0.25424089212304496,0.20722981135582194,15.795507025029057,14.795507025029055,0.9366908578233397
2024-04-14,LinkedIn,New Arrivals,38757,10813,1941,9348.407879356912,96661.81785256084,0.8645526569274865,4.8162843273348335,0.2789947622364992,0.17950615000462405,10.339923022187424,9.339923022187424,0.9032874811684577
2024-04-14,LinkedIn,Trending Now,41053,11904,2071,10233.809102685871,93481.33029456408,0.8596949851046599,4.941481942388156,0.28996662850461596,0.17397513440860216,9.134558731414076,8.134558731414076,0.8905256368256778
2024-04-15,LinkedIn,Best Sellers,30540,9246,1078,12368.743001718289,22339.388979982614,1.3377398877047684,11.473787571167243,0.30275049115913555,0.11659095825221717,1.806116351263761,0.8061163512637609,0.44632581433622026
2024-04-15,LinkedIn,Exclusive Offers,43322,13847,1499,18760.44643478099,114559.25514572104,1.3548383357247773,12.515307828406264,0.3196297493190527,0.10825449555860475,6.10642478812943,5.10642478812943,0.8362380550491757
2024-04-15,LinkedIn,Flash Sale,43721,13848,1622,20926.686335122533,79279.49344194618,1.511170301496428,12.901779491444225,0.31673566478351367,0.11712882726747545,3.78843989785839,2.78843989785839,0.7360391013289399
2024-04-15,LinkedIn,Limited Edition,41755,13196,1428,19551.409984346,96049.14230486499,1.4816163977224917,13.691463574471989,0.3160340079032451,0.10821461048802668,4.912645296772332,3.912645296772332,0.7964436796084154
2024-04-15,LinkedIn,Must-Haves,44749,12523,1340,18800.762717293805,92607.28416104765,1.5012986279081533,14.030419938278959,0.27984982904645916,0.10700311426974367,4.925719533488033,3.925719533488033,0.7969839749905789
2024-04-15,LinkedIn,New Arrivals,33032,10550,1073,14795.7165388517,74697.24820810558,1.4024375866210144,13.789111406199162,0.3193872608379753,0.10170616113744076,5.048572538677661,4.048572538677661,0.8019242088057779
2024-04-15,LinkedIn,Trending Now,29425,8517,828,12925.296173175528,61953.467706402014,1.51758790339034,15.610261078714405,0.28944774851316907,0.09721733004579076,4.793195210101023,3.7931952101010222,0.7913709005857652
2024-04-16,LinkedIn,Best Sellers,58441,16385,1874,32503.562206968476,73396.80693521629,1.9837389201689641,17.34448356828627,0.2803682346297976,0.11437290204455294,2.2581157864438826,1.2581157864438828,0.5571529121742618
